stage,estimate,se,z,nsim
1,0.8796682675377159,0.3011478472791489,2.9210511563853476,501
2,0.7586901747316507,0.211612293025494,3.585284029979522,501
3,0.7074466314873292,0.1685830057817776,4.196429101537578,501
4,0.7794628983377931,0.14088719773454586,5.532531776282658,501
5,0.7694735144267952,0.13084802767258152,5.88066574723032,501
1,0.1213582649607538,0.36122169859081077,0.3359661543982371,502
2,0.157047736684059,0.24846092543442533,0.6320822334919122,502
3,0.5607748434637242,0.18245622027139852,3.073476161183145,502
4,0.7164368234547395,0.15214966097991167,4.708763850281143,502
5,0.7694735144267952,0.13084802767258152,5.88066574723032,502
1,0.5575479369141801,0.28433765154686036,1.9608656605306922,503
2,0.6113400969988958,0.20722081359311692,2.950186742337943,503
3,0.8172204068154854,0.16802253435867764,4.86375479297893,503
4,0.8222184379861208,0.14754088256637699,5.572817673882451,503
5,0.7694735144267952,0.13084802767258152,5.88066574723032,503
1,0.6286535801995097,0.29442697686882685,2.135176561893605,504
2,0.9608510023870417,0.2051973972589745,4.682569151568602,504
3,0.6623748245926886,0.17066207268100894,3.8812069617293288,504
4,0.6296081004189015,0.14675444181679825,4.290214951073688,504
5,0.7694735144267952,0.13084802767258152,5.88066574723032,504
1,0.6224771380235552,0.30169324553730803,2.063278337289054,505
2,0.8740846819001521,0.2091644953199125,4.178934290751682,505
3,0.5472058189257122,0.16930367419246609,3.2320965362136396,505
4,0.546538510427985,0.14864122857022843,3.6768971548816434,505
5,0.7694735144267952,0.13084802767258152,5.88066574723032,505
1,0.6730109213410879,0.3092916008787894,2.1759754206996367,506
2,0.7867687242284209,0.20961394176869194,3.7534179148093916,506
3,0.7678138678818981,0.16971977367603358,4.52400949666316,506
4,0.7855487387260028,0.1496970440437544,5.2475901828522264,506
5,0.7694735144267952,0.13084802767258152,5.88066574723032,506
1,1.2360558287920373,0.2705172615673461,4.569230893549902,507
2,0.9790041237807197,0.20334290543568992,4.8145477300182655,507
3,0.9020177823404344,0.17006919631612524,5.303828099850372,507
4,0.7702595356878648,0.1434374769864033,5.370001981845227,507
5,0.7694735144267952,0.13084802767258152,5.88066574723032,507
1,1.5819359653855785,0.29261185037668264,5.406260762676337,508
2,1.284240954996758,0.19650833356897476,6.535300216903967,508
3,0.889555726813816,0.1679334692494692,5.297072291720238,508
4,0.8373312536770984,0.14482761506466676,5.781571790043099,508
5,0.7694735144267952,0.13084802767258152,5.88066574723032,508
1,0.425284075980655,0.29116544751385015,1.460626869060159,509
2,0.741612299820806,0.2070427490566319,3.5819283853208237,509
3,0.6758180415975724,0.17262267911147233,3.915001464906926,509
4,0.8107601103839549,0.14695747814554722,5.516970763345403,509
5,0.7694735144267952,0.13084802767258152,5.88066574723032,509
1,0.8205608121423409,0.2889368390521343,2.8399314356529075,510
2,0.894047938207776,0.20973080405971656,4.262835601170032,510
3,0.7126711537825846,0.1710516963393571,4.166407986791809,510
4,0.804105197839289,0.1445360640295642,5.563353362623829,510
5,0.7694735144267952,0.13084802767258152,5.88066574723032,510
1,0.2502898883742904,0.3079801214164072,0.8126819588978724,511
2,0.4022550924715942,0.21709276751007045,1.8529179810328527,511
3,0.5150650864214715,0.17406040758008237,2.959116858234969,511
4,0.7638632353288903,0.1450811713129419,5.265074912313933,511
5,0.7694735144267952,0.13084802767258152,5.88066574723032,511
1,1.164670568549166,0.26781067566247174,4.348857885027065,512
2,0.8419360980254358,0.19946098161959308,4.221056625657017,512
3,0.9143300122248667,0.1661794091142843,5.502065611486601,512
4,0.8162917418006418,0.1447162125223309,5.64063782193499,512
5,0.7694735144267952,0.13084802767258152,5.88066574723032,512
1,0.8571763180951759,0.29608373267623517,2.895046986699841,513
2,1.153236171108293,0.20815719592726195,5.5402176512373735,513
3,0.9362425682299421,0.16774344225125803,5.5813959440964105,513
4,0.9248970572529023,0.1461612227612327,6.32792364335788,513
5,0.7694735144267952,0.13084802767258152,5.88066574723032,513
1,0.6091233128610033,0.2792708269004156,2.1811204543688656,514
2,0.9071648571541004,0.22085192313223545,4.107570558083545,514
3,0.9789651169311394,0.1719269619652743,5.694075587334988,514
4,0.772750211273105,0.14788594559908438,5.225312034505389,514
5,0.7694735144267952,0.13084802767258152,5.88066574723032,514
1,1.133869017257141,0.2819375879300343,4.021702198638807,515
2,1.014441978998329,0.1996395661801392,5.081367378262962,515
3,0.8010338883234902,0.1654626621246965,4.841176118149317,515
4,0.8189464330297737,0.14700523149184463,5.57086591217814,515
5,0.7694735144267952,0.13084802767258152,5.88066574723032,515
1,1.0370313447839699,0.2642116150129669,3.925002860805626,516
2,0.9348639916732816,0.18879181903511308,4.951824694794682,516
3,0.8655785108579569,0.16353598234900824,5.292893334084076,516
4,0.9151441314478871,0.1437658697500545,6.3655173028126875,516
5,0.7694735144267952,0.13084802767258152,5.88066574723032,516
1,0.6175176291088831,0.2678757528006282,2.305238987302008,517
2,0.825887783964956,0.2007870426599212,4.113252394298102,517
3,0.7129621503249585,0.1635810166193839,4.358465090016285,517
4,0.7235904139949716,0.14494729951397411,4.992093101570419,517
5,0.7694735144267952,0.13084802767258152,5.88066574723032,517
1,1.247082065686546,0.2854133200729435,4.36938985667462,518
2,0.9085571734924479,0.20024158519053983,4.537305138829732,518
3,0.873288680623586,0.16634339535858142,5.249914965009967,518
4,0.8464700101100082,0.14510045684692377,5.8336825982774565,518
5,0.7694735144267952,0.13084802767258152,5.88066574723032,518
1,0.5508698389457877,0.2958959017155695,1.8617014826900589,519
2,1.0449338031554767,0.19640745533112375,5.320234923841463,519
3,0.8962326455192149,0.16997412879235763,5.272759165684933,519
4,0.8865884774863875,0.1452073452424882,6.1056723818332594,519
5,0.7694735144267952,0.13084802767258152,5.88066574723032,519
1,0.6418454200453221,0.3142106983503712,2.042722998978255,520
2,0.6697510414154413,0.2114741338451066,3.167058917503347,520
3,0.6796347783846934,0.17139770248773828,3.9652502251791515,520
4,0.7786777182193101,0.14541486392444483,5.354870177672471,520
5,0.7694735144267952,0.13084802767258152,5.88066574723032,520
1,1.092993738096983,0.2903279587065917,3.764686470315362,521
2,1.240924615901148,0.20453797758976242,6.066964338476274,521
3,1.073096210089483,0.16549726784434615,6.484072057907045,521
4,0.8810934261149047,0.14565540343693095,6.049164022235671,521
5,0.7694735144267952,0.13084802767258152,5.88066574723032,521
1,0.9472166610431344,0.2718175711603187,3.4847513977838602,522
2,0.8464294433711843,0.20355973957406542,4.15813777882738,522
3,0.9281844869833302,0.16596314956343447,5.592714343063002,522
4,0.8436923949597609,0.14812003492233378,5.69600456415061,522
5,0.7694735144267952,0.13084802767258152,5.88066574723032,522
1,1.3201446396744538,0.2686435304616223,4.914112904211725,523
2,0.9183201521039356,0.20508932141483088,4.477659518149481,523
3,0.9349319209411232,0.16495552183046702,5.667781900032417,523
4,0.7640605781572299,0.14213388986095657,5.3756396796336,523
5,0.7694735144267952,0.13084802767258152,5.88066574723032,523
1,0.23399564788036467,0.33248836258977343,0.703770941207558,524
2,0.5459198268665947,0.2321764413995284,2.3513144726306567,524
3,0.5668925279414312,0.17632113381241388,3.2151138986239842,524
4,0.7624562460292217,0.14654459970582975,5.202895552342145,524
5,0.7694735144267952,0.13084802767258152,5.88066574723032,524
1,0.35941174315651514,0.31393841454486354,1.1448479271884493,525
2,0.41680995126789977,0.2169640864286087,1.9211011284351416,525
3,0.7203283494428055,0.1710856607130766,4.21033736223429,525
4,0.7801258435309282,0.14455358715970623,5.396793388939056,525
5,0.7694735144267952,0.13084802767258152,5.88066574723032,525
1,0.5503700233894642,0.30243094330483977,1.8198204766193864,526
2,1.0937263440047582,0.20322471411754767,5.381856969286391,526
3,0.7951453997648925,0.16936586074761273,4.6948387133922465,526
4,0.7219090973897796,0.14586496012049674,4.9491604892183965,526
5,0.7694735144267952,0.13084802767258152,5.88066574723032,526
1,0.7049923303251465,0.2968114573245899,2.3752193957734398,527
2,0.9288735607108306,0.21117209446713092,4.398656759335266,527
3,0.8959290500523701,0.1734354831784148,5.165777115693903,527
4,0.7572853381265785,0.14833030596827634,5.1053986114512595,527
5,0.7694735144267952,0.13084802767258152,5.88066574723032,527
1,0.4332495966688729,0.3741902457109532,1.1578324171591063,528
2,0.747135902109913,0.2296822063662498,3.2529115508344377,528
3,0.7286914082305873,0.17268518521795695,4.219767939622959,528
4,0.7643140525188578,0.14351171973261653,5.325795370182222,528
5,0.7694735144267952,0.13084802767258152,5.88066574723032,528
1,0.5617929067457315,0.2815437749392291,1.995401627569261,529
2,0.3715370979703025,0.202180587872277,1.8376497065337085,529
3,0.46101693404655686,0.17038897753412993,2.7056734579806516,529
4,0.704525115710917,0.14542991455566356,4.84443051392469,529
5,0.7694735144267952,0.13084802767258152,5.88066574723032,529
1,0.7785245288484622,0.3158024143995065,2.465226652332012,530
2,0.9724738595618281,0.21734932436573728,4.474243765880911,530
3,0.7602061585178018,0.17663786776546755,4.303755294007353,530
4,0.7814601537569739,0.1467863172345374,5.323794264204783,530
5,0.7694735144267952,0.13084802767258152,5.88066574723032,530
1,1.1849780338127127,0.27105050976120293,4.371797842611273,531
2,0.936687697279434,0.20501919132515695,4.568780567443871,531
3,0.8758627486894756,0.1674314604283064,5.231171886388204,531
4,0.9169336206014408,0.1474084948183163,6.220358071843678,531
5,0.7694735144267952,0.13084802767258152,5.88066574723032,531
1,0.9451781778550145,0.2842852322184109,3.32475299711964,532
2,1.1888290510612838,0.19976463817177104,5.951148621404399,532
3,1.0816449648662656,0.16342744651200036,6.618502509533129,532
4,0.9027529649546646,0.1456893244472524,6.196424950007309,532
5,0.7694735144267952,0.13084802767258152,5.88066574723032,532
1,1.3007655873786286,0.28721003978637,4.528969768418097,533
2,0.70173822520354,0.21076568463610287,3.329470954511048,533
3,0.7287658533715632,0.17397676142479643,4.188868946652861,533
4,0.7354011174345088,0.1453785889138227,5.058524249884134,533
5,0.7694735144267952,0.13084802767258152,5.88066574723032,533
1,0.9481053409508766,0.29760976444103937,3.185733313325845,534
2,0.7922126687735194,0.20557353911841292,3.8536704294281523,534
3,0.7915905757361738,0.1652127914848503,4.791339512042329,534
4,0.8357409782764434,0.14053795825728246,5.946727764085306,534
5,0.7694735144267952,0.13084802767258152,5.88066574723032,534
1,1.0680489574618757,0.303467045152323,3.519489099469686,535
2,0.6754276371925723,0.2058645863964162,3.2809316503420254,535
3,0.936941499826901,0.16462141445285358,5.6914922213551655,535
4,0.7666830819735831,0.14714711667937874,5.210316717548204,535
5,0.7694735144267952,0.13084802767258152,5.88066574723032,535
1,0.7231397364740783,0.31194829486056747,2.318139731449093,536
2,0.6313553966934092,0.21049585153886133,2.9993721590130704,536
3,0.8145519665324001,0.17175802252034572,4.742439127906889,536
4,0.810882113766389,0.14951847363553764,5.4232904740786365,536
5,0.7694735144267952,0.13084802767258152,5.88066574723032,536
1,0.22685730658951933,0.3442478667928326,0.6589940809307656,537
2,0.700644973362738,0.22281172072363592,3.144560668025995,537
3,0.6299425135797557,0.1766075829138379,3.5669052437407953,537
4,0.7561518413142447,0.14842484838301523,5.094509777520337,537
5,0.7694735144267952,0.13084802767258152,5.88066574723032,537
1,0.9346348698152008,0.2814459650908904,3.32083236479645,538
2,0.9907357740804352,0.20193603432157872,4.906186146563174,538
3,0.689763553323047,0.1714595341521867,4.022894129123295,538
4,0.7519510139828856,0.14787276058923512,5.085121904714249,538
5,0.7694735144267952,0.13084802767258152,5.88066574723032,538
1,0.5754598449299202,0.2960532208356864,1.943771607366867,539
2,0.5927222651411884,0.20934186635131152,2.83136037464431,539
3,0.7967159199103878,0.1628375134562375,4.892705022325859,539
4,0.815594792014857,0.1454292381441405,5.608189951504041,539
5,0.7694735144267952,0.13084802767258152,5.88066574723032,539
1,0.5557174096967823,0.26632775161695954,2.08659220198739,540
2,0.745263994324192,0.19766288819747585,3.7703789574279276,540
3,0.6126055524542444,0.17059938020582302,3.590901395510079,540
4,0.8201983112452809,0.14621298592218,5.60961330535867,540
5,0.7694735144267952,0.13084802767258152,5.88066574723032,540
1,0.2778246176541347,0.29415273830671435,0.9444910125719984,541
2,0.6717347037684588,0.20898945395054838,3.2142038321579918,541
3,0.7901967829537224,0.18037701479130885,4.380806411881014,541
4,0.7553822834364584,0.15030855821771025,5.025544070101091,541
5,0.7694735144267952,0.13084802767258152,5.88066574723032,541
1,0.35191757796332457,0.3049442817351728,1.1540389475771364,542
2,0.617234139853385,0.19571441042042345,3.1537490700223607,542
3,0.7824722403437031,0.16710911560414302,4.682403096413155,542
4,0.6795789858833667,0.14797216279662595,4.5926137257139725,542
5,0.7694735144267952,0.13084802767258152,5.88066574723032,542
1,0.6634550370228126,0.2937592210129214,2.258499442962608,543
2,0.5826814339217341,0.20476228701230856,2.845648202233199,543
3,0.6341346022819433,0.16866990377911617,3.7596191618890256,543
4,0.7499707058819877,0.14241164529836106,5.266217550613599,543
5,0.7694735144267952,0.13084802767258152,5.88066574723032,543
1,0.8316544920376935,0.29760864068582954,2.794456807843927,544
2,0.9027945363186582,0.21072503506162496,4.28423009185711,544
3,0.9161004303510194,0.16726257280228796,5.477019843727336,544
4,0.8381695521628769,0.14334116858001858,5.8473749060792555,544
5,0.7694735144267952,0.13084802767258152,5.88066574723032,544
1,0.4432775351765729,0.2986637646642458,1.4842025971074868,545
2,1.0033051089241114,0.2013762132805342,4.982242403805766,545
3,0.7412547922966631,0.16487387079411014,4.495890032340669,545
4,0.7828237781748604,0.14407705533294218,5.433368806475554,545
5,0.7694735144267952,0.13084802767258152,5.88066574723032,545
1,1.4043760907787326,0.3195218219926748,4.395243123053199,546
2,1.0946986648156007,0.20247939674326995,5.406469410829013,546
3,0.9720696631516864,0.17188601939890985,5.6553154616707095,546
4,0.844942133401596,0.14440828352180074,5.8510641688642355,546
5,0.7694735144267952,0.13084802767258152,5.88066574723032,546
1,0.711078885223134,0.3017413542162862,2.356584125069703,547
2,0.5992161914889067,0.2101204606581337,2.851774594497165,547
3,0.7043840823977887,0.1690478146801393,4.166774256920008,547
4,0.7406063819777018,0.14615626919274177,5.067222816156017,547
5,0.7694735144267952,0.13084802767258152,5.88066574723032,547
1,1.2785301850236745,0.26377726041653143,4.847006838287515,548
2,1.0348200161139802,0.19302359118379736,5.361106431434192,548
3,0.7790402207061663,0.1607796365148454,4.845391105447826,548
4,0.7116167685456596,0.1443675585942504,4.929201376506484,548
5,0.7694735144267952,0.13084802767258152,5.88066574723032,548
1,0.3127073503000649,0.31706524205835895,0.9862555361476931,549
2,0.36969136649859724,0.21143851134943664,1.7484580464512538,549
3,0.5395674832614807,0.17350105328859672,3.1098801594246206,549
4,0.7781815370000421,0.14803081183449526,5.256888936541685,549
5,0.7694735144267952,0.13084802767258152,5.88066574723032,549
1,0.41910495632463113,0.31102162929134164,1.34751064509422,550
2,0.8367521708340147,0.2230847454270511,3.750826481802779,550
3,0.7171652002303955,0.17523648945193782,4.092556307612478,550
4,0.8581166854977997,0.14498087521765174,5.91882677083827,550
5,0.7694735144267952,0.13084802767258152,5.88066574723032,550
1,0.7570016801228625,0.32539281561262384,2.326424075152488,551
2,0.4704374036566565,0.21000845574389262,2.240087914509307,551
3,0.6672537552209487,0.17114796601362278,3.89869520954656,551
4,0.7839149212951838,0.14489729827149875,5.410141739332759,551
5,0.7694735144267952,0.13084802767258152,5.88066574723032,551
1,0.2811307867463407,0.2974125909301404,0.9452551617506195,552
2,0.4328073569357135,0.208816018820401,2.072673156880572,552
3,0.5469327891262467,0.17080586695278877,3.202072615441368,552
4,0.6456590421336902,0.14624937075455918,4.414781675999535,552
5,0.7694735144267952,0.13084802767258152,5.88066574723032,552
1,1.3717388977283131,0.2816806652498031,4.869836900277883,553
2,0.8837302055104603,0.20624160989428483,4.2849268193913055,553
3,0.8468298375887284,0.15904274434456217,5.324542412032909,553
4,0.7903855223144648,0.14325302576407067,5.517408921024701,553
5,0.7694735144267952,0.13084802767258152,5.88066574723032,553
1,0.6468087195099117,0.3196951945585954,2.023204385048588,554
2,0.7268698355549011,0.20261087442428707,3.5875164036495115,554
3,0.6650586648118598,0.16926763398022607,3.929036220176341,554
4,0.7362232948040046,0.1463023356767893,5.032204656188586,554
5,0.7694735144267952,0.13084802767258152,5.88066574723032,554
1,0.8759825082334981,0.273099216520241,3.2075614108126667,555
2,1.0640356896261853,0.19951438686707615,5.333127632219751,555
3,0.8827590334434698,0.1627545624933301,5.423866587332362,555
4,0.8262404843088278,0.14476208069798963,5.7075753562327884,555
5,0.7694735144267952,0.13084802767258152,5.88066574723032,555
1,0.4636497067874217,0.2772777996763098,1.6721486802357775,556
2,0.5322767717312505,0.19397622668814352,2.7440309610053113,556
3,0.7324831466721412,0.16464769206594676,4.4487908544673544,556
4,0.7407546294183437,0.14560330187717999,5.087485104171529,556
5,0.7694735144267952,0.13084802767258152,5.88066574723032,556
1,1.0714361694361128,0.2745256960956445,3.9028629548136196,557
2,0.5043085354468001,0.1962659118671036,2.5695166860574323,557
3,0.7842746903780076,0.16074329580084534,4.879050702989773,557
4,0.6718634894765164,0.1432078539423039,4.691526833068801,557
5,0.7694735144267952,0.13084802767258152,5.88066574723032,557
1,0.4489776253608663,0.30387124996470527,1.4775258449524762,558
2,0.6099957589602976,0.21074031102281202,2.8945376231046147,558
3,0.6277608925061842,0.16928863393422774,3.7082282366935675,558
4,0.7429089492689136,0.14918314636134586,4.979845025318525,558
5,0.7694735144267952,0.13084802767258152,5.88066574723032,558
1,0.559887442716327,0.3118235888977696,1.7955262611639182,559
2,0.8285697003954119,0.20159179452647077,4.110136041705871,559
3,0.9387107840759098,0.16239279488279124,5.780495278460073,559
4,0.9029186265923329,0.14144621409094102,6.3834768034994065,559
5,0.7694735144267952,0.13084802767258152,5.88066574723032,559
1,0.7151787492936496,0.28175329486313633,2.538315477875965,560
2,0.589473590178241,0.1994603360423658,2.9553424097963794,560
3,0.5928672013097059,0.16673613678956964,3.5557211095632955,560
4,0.6968810263585431,0.14952885011717104,4.660512174155462,560
5,0.7694735144267952,0.13084802767258152,5.88066574723032,560
1,0.817735523922438,0.31151571307894665,2.625021755211434,561
2,0.8485894521133411,0.21993348122563505,3.8583913980916473,561
3,0.6986400473127021,0.17625027114452727,3.963909063945832,561
4,0.6841047071102586,0.15260389366939592,4.482878455200603,561
5,0.7694735144267952,0.13084802767258152,5.88066574723032,561
1,1.1337632023896724,0.2880824545554627,3.935551035689319,562
2,1.1967339975843776,0.20334046149036664,5.885370716742833,562
3,0.9482250848142222,0.1697721822118916,5.585279475472303,562
4,0.8448493297943622,0.14702690372384217,5.746222687116003,562
5,0.7694735144267952,0.13084802767258152,5.88066574723032,562
1,0.5797663707581862,0.27651431620804234,2.096695674599302,563
2,0.7388498882652578,0.21044376049135216,3.5109137307761595,563
3,0.6099737563748793,0.17017269978785723,3.5844395554356967,563
4,0.7557464778014747,0.149517282235388,5.054576076441038,563
5,0.7694735144267952,0.13084802767258152,5.88066574723032,563
1,0.8537998743174802,0.27666658451815773,3.08602455842095,564
2,0.8561582813617228,0.19703776699035488,4.34514811266427,564
3,0.8366556956780087,0.1645528084492116,5.08442064017545,564
4,0.7878323029020403,0.1474716257651594,5.342263630812755,564
5,0.7694735144267952,0.13084802767258152,5.88066574723032,564
1,0.88106645668399175,0.29564932126635635,2.980106475164952,565
2,1.0474519706723333,0.19722663908317678,5.310905137062085,565
3,1.0376246683472092,0.16287024794044092,6.370866880037244,565
4,0.9109843757245942,0.14164333421348704,6.431537218345513,565
5,0.7694735144267952,0.13084802767258152,5.88066574723032,565
1,0.48988541358826637,0.3269502284346026,1.4983485894283586,566
2,0.7531591264959816,0.20550974891929116,3.6648340551073617,566
3,0.8108738749732769,0.1694733450494742,4.784669086082884,566
4,0.8884250148849878,0.14363929377404208,6.185111271032581,566
5,0.7694735144267952,0.13084802767258152,5.88066574723032,566
1,0.9216272175696321,0.2781150241557099,3.31383469975227,567
2,0.8100314514803124,0.20447524991727964,3.9615134438422754,567
3,0.805642414660397,0.16750443388930453,4.809678143760699,567
4,0.9133489359121408,0.14044252678371236,6.503364449706449,567
5,0.7694735144267952,0.13084802767258152,5.88066574723032,567
1,0.3112427828130601,0.3335141037281046,0.933222251574701,568
2,0.37759137376158,0.2331672197639082,1.619401621479672,568
3,0.4942876570927925,0.17682813948271292,2.795299766987115,568
4,0.7255280436194095,0.1506088225198891,4.817301081572413,568
5,0.7694735144267952,0.13084802767258152,5.88066574723032,568
1,1.25476464547854,0.3044014407537072,4.1220719664522765,569
2,0.8418350908301959,0.2046565245592653,4.113404606293965,569
3,0.7135540791025218,0.17190686872317232,4.1508177328945655,569
4,0.7108639222974974,0.15062820045959507,4.719328254128492,569
5,0.7694735144267952,0.13084802767258152,5.88066574723032,569
1,0.5270879343360914,0.2930895698416454,1.7983851647155984,570
2,0.4029923476090163,0.21577302441948512,1.867667882457621,570
3,0.6932425953152092,0.1677165309173578,4.13341840260698,570
4,0.6522631537954569,0.14742099708590117,4.424492892388916,570
5,0.7694735144267952,0.13084802767258152,5.88066574723032,570
1,0.07323311182864875,0.2975370375620631,0.24613107809602724,571
2,0.6350883270175812,0.20839511346899875,3.0475202438566686,571
3,0.4740460811477496,0.16764220752163012,2.8277251186076486,571
4,0.5999096644599464,0.14489253462600282,4.14037663160794,571
5,0.7694735144267952,0.13084802767258152,5.88066574723032,571
1,0.708703669132898,0.31485824355562664,2.2508658535652724,572
2,0.9390318133339259,0.21774299956087245,4.312569475150494,572
3,0.9478015297454,0.17416934996933225,5.441838819013156,572
4,0.8133796124075028,0.14710924989486773,5.529085444924694,572
5,0.7694735144267952,0.13084802767258152,5.88066574723032,572
1,0.8642862182124372,0.2785511447974643,3.102791836812817,573
2,0.6057648308761275,0.20506414533853362,2.954026067677947,573
3,0.6697198610100236,0.16623465010162017,4.028762117889502,573
4,0.7067402531538255,0.1466208540572725,4.820189172256228,573
5,0.7694735144267952,0.13084802767258152,5.88066574723032,573
1,0.8320224573565443,0.2745770758831083,3.0301963653759247,574
2,0.4997068376253679,0.2020258009315422,2.473480294701056,574
3,0.5980280118328596,0.17048510999826813,3.5078020117940776,574
4,0.7796149927485004,0.14553327917599723,5.356953386625003,574
5,0.7694735144267952,0.13084802767258152,5.88066574723032,574
1,0.3152140739948062,0.2766907471693554,1.1392288221400901,575
2,0.6633702146738295,0.2147993696021737,3.088324774427627,575
3,0.7735702845582481,0.17482264883002693,4.42488596148866,575
4,0.8418132983574622,0.14976005217181987,5.621080429323361,575
5,0.7694735144267952,0.13084802767258152,5.88066574723032,575
1,0.9190514127740942,0.28227430702824124,3.2558805030815083,576
2,0.8237219713981996,0.2025928379278427,4.06589877422806,576
3,0.7756174961311233,0.16825730526570826,4.609710674411938,576
4,0.7949207178839385,0.14331100740697417,5.5468224825642665,576
5,0.7694735144267952,0.13084802767258152,5.88066574723032,576
1,0.8773400737595394,0.33941816527921675,2.584835355048867,577
2,0.9110251017379152,0.21790704246760553,4.180796964711913,577
3,0.8581442918743272,0.17148126216005444,5.004303566843158,577
4,0.8017349147795593,0.15143493971516353,5.294253203967035,577
5,0.7694735144267952,0.13084802767258152,5.88066574723032,577
1,1.5087599197748391,0.27946112594484424,5.398818582276145,578
2,1.052090911778845,0.20412094177082749,5.154252683000347,578
3,0.7761460470432798,0.17013568752403166,4.561923828789003,578
4,0.7730193266184935,0.14655895321722323,5.274459933353633,578
5,0.7694735144267952,0.13084802767258152,5.88066574723032,578
1,0.927462251228774,0.28309974658184894,3.2760970733000248,579
2,1.1147781307647198,0.19863063481476717,5.612317212822207,579
3,0.8277214712725658,0.1694872958246854,4.883678550920689,579
4,0.7434861257129577,0.14739175210927655,5.0442858238209665,579
5,0.7694735144267952,0.13084802767258152,5.88066574723032,579
1,0.5164358869859955,0.3174575463987374,1.6267872439779225,580
2,0.40897694308700144,0.2311110061619027,1.7696125765663293,580
3,0.7594813609715914,0.17530142787597122,4.332431116926997,580
4,0.7929115194883236,0.14871433203159048,5.3317760881304315,580
5,0.7694735144267952,0.13084802767258152,5.88066574723032,580
1,0.5270953552189016,0.2829057037118041,1.8631485625890856,581
2,0.928035578662338,0.20065614245394292,4.625004584025391,581
3,0.8633226672387876,0.16958978501239372,5.090652524712473,581
4,0.7237411149122474,0.1452618274701729,4.982321422748557,581
5,0.7694735144267952,0.13084802767258152,5.88066574723032,581
1,-0.3258853177248267,0.33834842810476384,-0.9631648639547451,582
2,0.3284716334150888,0.22365018507796788,1.4686848271579946,582
3,0.5386730449612881,0.17151114651498564,3.140746568994698,582
4,0.6760698909832142,0.14455552528106264,4.676887235328542,582
5,0.7694735144267952,0.13084802767258152,5.88066574723032,582
1,0.6898040113290134,0.280239457416687,2.461480684011411,583
2,0.4084427583429475,0.20355715158162346,2.0065262024418136,583
3,0.651443229862197,0.1688279620145831,3.8586216530051245,583
4,0.6719520821548163,0.1443199835006485,4.655987797779902,583
5,0.7694735144267952,0.13084802767258152,5.88066574723032,583
1,0.6409449654815291,0.28019695751259976,2.2874801038933743,584
2,0.7937622348659893,0.20538781733762176,3.8646996942432206,584
3,0.8401856852015611,0.16507939791342158,5.089585349967228,584
4,0.787498781956064,0.14561824360903966,5.4079678647296765,584
5,0.7694735144267952,0.13084802767258152,5.88066574723032,584
1,0.1653740789752783,0.29874295919260235,0.5535664486360667,585
2,0.6176768711908742,0.19407588748542376,3.1826564298837248,585
3,0.3804518807624364,0.1689252858188727,2.252190244451441,585
4,0.6024739792481927,0.1445108851226571,4.1690560454102,585
5,0.7694735144267952,0.13084802767258152,5.88066574723032,585
1,0.7094531629477862,0.2698142023429646,2.6294137105725457,586
2,0.40454975772221025,0.2094983006596996,1.9310407599885222,586
3,0.6519100982224184,0.17677739624401692,3.687745786924851,586
4,0.6116875298883814,0.15102552228625457,4.050226217585831,586
5,0.7694735144267952,0.13084802767258152,5.88066574723032,586
1,0.8733582454363011,0.2732857924129324,3.195768933778543,587
2,1.0813460601758536,0.19777394150151154,5.467586133775814,587
3,1.0314543988448353,0.164276113919765,6.278784993347321,587
4,0.687869098316699,0.14533509680418857,4.732986824534695,587
5,0.7694735144267952,0.13084802767258152,5.88066574723032,587
1,0.7634701906506279,0.30077061335605537,2.5383802697068147,588
2,0.7492228420370773,0.21997805764668585,3.405898070254031,588
3,0.5891916367270893,0.17598159257319398,3.3480299167200323,588
4,0.7108288758130327,0.14490458903141015,4.90549595816424,588
5,0.7694735144267952,0.13084802767258152,5.88066574723032,588
1,0.9944190246729638,0.27754102312942086,3.5829623075549946,589
2,0.7467035848879031,0.20683359197208148,3.6101659201890843,589
3,0.521510420756221,0.17374687110289377,3.0015528765831982,589
4,0.7045848193163886,0.14775383739425127,4.7686397303939145,589
5,0.7694735144267952,0.13084802767258152,5.88066574723032,589
1,0.6821015160846002,0.2889022719859219,2.361011256144911,590
2,0.5768782153262885,0.20822519944821288,2.7704534170455304,590
3,0.8420666502586353,0.17286014468272878,4.87137536419504,590
4,0.8452856228703464,0.14813813879580637,5.706063473873451,590
5,0.7694735144267952,0.13084802767258152,5.88066574723032,590
1,0.7632467574968136,0.28252109063144576,2.7015567432184517,591
2,0.9988116048378621,0.20406185376065672,4.894651236528333,591
3,0.6519954269215257,0.17275341305901534,3.7741391928320023,591
4,0.5990575535086589,0.15006496575767272,3.991988073192423,591
5,0.7694735144267952,0.13084802767258152,5.88066574723032,591
1,0.34064421195672984,0.29853972230471987,1.1410347987429086,592
2,0.6794356991935798,0.2053994664206783,3.3078747040268777,592
3,0.4992192496313209,0.1654107485763516,3.018058100383285,592
4,0.7092384503022008,0.14446741597385812,4.909331599248234,592
5,0.7694735144267952,0.13084802767258152,5.88066574723032,592
1,1.0760818295337535,0.2975390651261001,3.616606878420146,593
2,0.8769149132644373,0.21204516060896286,4.135510146735088,593
3,0.7176315361075364,0.17415218856788053,4.120715002256891,593
