z,stage,nsim
5.88066574488064,5,456
3.305624119065453,1,457
4.080400614557537,2,457
3.166065818336941,3,457
4.479469199523657,4,457
5.88066574723032,5,457
2.163069800415808,1,458
3.9037515937234817,2,458
3.583016935958082,3,458
4.627132404867778,4,458
5.88066574723032,5,458
1.4714804532174988,1,459
2.8575083578094196,2,459
3.748518022282364,3,459
4.408701952408259,4,459
5.88066574723032,5,459
1.4950763271727818,1,460
3.9825179601648384,2,460
6.111255298767015,3,460
5.965295597733455,4,460
5.88066574723032,5,460
1.6286968358412675,1,461
4.5489607403349135,2,461
5.351543621772486,3,461
4.139984223623787,4,461
5.88066574723032,5,461
3.2143916051869237,1,462
4.936731066547221,2,462
5.188170640908744,3,462
4.690428378131383,4,462
5.88066574723032,5,462
0.4909084755724117,1,463
3.852684759066299,2,463
3.879038097141288,3,463
4.002501530076314,4,463
5.88066574488064,5,463
1.7493382437061846,1,464
2.277643636180208,2,464
3.1381061148624054,3,464
3.8525822199229642,4,464
5.88066574723032,5,464
2.808140935683277,1,465
3.2309266954357048,2,465
3.2281427452267772,3,465
4.310788063844299,4,465
5.88066574723032,5,465
3.581032863931812,1,466
3.575763291700174,2,466
5.46457815388438,3,466
4.959565076440018,4,466
5.88066574488064,5,466
2.274873605250753,1,467
4.792049614015042,2,467
4.157611194092691,3,467
4.50287140805605,4,467
5.88066574723032,5,467
2.8488008680865353,1,468
2.4545759304745864,2,468
4.603579547135647,3,468
3.680651514312767,4,468
5.88066574488064,5,468
2.805852250928954,1,469
3.395598247143243,2,469
2.80430396471205,3,469
5.360740949794782,4,469
5.88066574488064,5,469
3.169767368919459,1,470
4.058750046435604,2,470
6.114554487561127,3,470
6.041480375690456,4,470
5.88066574488064,5,470
1.1044093105631096,1,471
3.3855605616729343,2,471
4.869646054039348,3,471
5.105676880883859,4,471
5.88066574723032,5,471
4.017664655177091,1,472
3.3406066507621195,2,472
3.314523088145026,3,472
5.337466916728749,4,472
5.88066574488064,5,472
3.2732903453137063,1,473
3.457155092662556,2,473
5.1280915711042,3,473
5.158494280838001,4,473
5.88066574488064,5,473
1.6103006686218324,1,474
4.229791856262077,2,474
4.506592074428317,3,474
5.546239665819851,4,474
5.88066574723032,5,474
2.798265420661764,1,475
3.1199092414858716,2,475
4.402785732872515,3,475
5.568809877161231,4,475
5.88066574488064,5,475
5.115741595863803,1,476
5.9234113471546666,2,476
4.7526794190503985,3,476
5.628380686388195,4,476
5.88066574488064,5,476
3.581311672408584,1,477
3.887548067604563,2,477
4.420541106933559,3,477
5.74241184530166,4,477
5.88066574488064,5,477
3.193912375559551,1,478
4.496088893532911,2,478
4.389180581525802,3,478
4.540670092570823,4,478
5.88066574488064,5,478
2.0199496192127953,1,479
2.027630595118683,2,479
4.029378503031075,3,479
4.610245496022377,4,479
5.88066574488064,5,479
2.243053511273553,1,480
2.4148183732484823,2,480
4.378730602086493,3,480
6.192649657911912,4,480
5.88066574488064,5,480
4.684682207238771,1,481
3.7255170519782004,2,481
5.017042309092039,3,481
4.843190541860955,4,481
5.88066574723032,5,481
5.5233010036279175,1,482
4.539172143978048,2,482
3.960817020378535,3,482
5.090581784340555,4,482
5.88066574723032,5,482
3.4856245671515578,1,483
4.798650716719389,2,483
6.001972431749372,3,483
6.019548433311842,4,483
5.88066574723032,5,483
1.8768364759895968,1,484
3.0188850413968433,2,484
3.7150470826339013,3,484
5.140747535948247,4,484
5.88066574723032,5,484
4.560767685943771,1,485
5.182780795028614,2,485
5.856279755880423,3,485
6.753881642413394,4,485
5.88066574488064,5,485
3.289604385656216,1,486
3.3138608706037584,2,486
4.020497361326467,3,486
4.436920481800151,4,486
5.88066574723032,5,486
2.620115795756429,1,487
3.2850472197398477,2,487
5.6570696540021865,3,487
5.921645135175953,4,487
5.88066574723032,5,487
4.359582212307311,1,488
4.222679829010537,2,488
4.680863115803854,3,488
4.535712770063931,4,488
5.88066574723032,5,488
2.6517941683134625,1,489
2.2788826936879865,2,489
2.9517278997561855,3,489
4.644934751643,4,489
5.88066574488064,5,489
2.819526200652471,1,490
4.665186563237913,2,490
5.201448474869353,3,490
5.762879523408487,4,490
5.88066574723032,5,490
1.5687008546681211,1,491
1.3038921159381816,2,491
2.648909331158804,3,491
4.246321661264329,4,491
5.88066574488064,5,491
0.5056190909972252,1,492
2.1178566679089315,2,492
4.163782448929806,3,492
4.474274057957505,4,492
5.88066574488064,5,492
1.4105816229572543,1,493
0.6014547544910732,2,493
3.0303645798654424,3,493
4.600726031187515,4,493
5.88066574488064,5,493
4.103735231772194,1,494
5.029341040002145,2,494
5.323165138667043,3,494
6.3738092612620445,4,494
5.88066574488064,5,494
0.7427521249079254,1,495
1.557617976639466,2,495
4.256456816721662,3,495
5.894436704478393,4,495
5.88066574723032,5,495
3.2861981286267112,1,496
2.679469212311688,2,496
3.6303787528174793,3,496
4.9409322475613875,4,496
5.88066574723032,5,496
2.68162456542456,1,497
3.8065349303314506,2,497
3.650272965433437,3,497
4.724761848857592,4,497
5.88066574488064,5,497
2.0022341461270234,1,498
5.510801914220659,2,498
5.052921824219462,3,498
5.232408060842669,4,498
5.88066574723032,5,498
2.426701368995964,1,499
3.2051090525386177,2,499
4.5764066881175465,3,499
5.813206281006793,4,499
5.88066574488064,5,499
3.2489693057166793,1,500
2.8567156350624034,2,500
4.1855314434831525,3,500
4.561802581771732,4,500
5.88066574488064,5,500
2.9210511572859246,1,501
3.5852840395975942,2,501
4.196429096363131,3,501
5.532531759779756,4,501
5.88066574488064,5,501
0.3359661539715773,1,502
0.6320822375516593,2,502
3.0734761393485557,3,502
4.7087637908119655,4,502
5.88066574488064,5,502
1.9608656697726006,1,503
2.950186745247597,2,503
4.863754825468223,3,503
5.572817661932686,4,503
5.88066574488064,5,503
2.135176565939634,1,504
4.68256920015365,2,504
3.881206958770526,3,504
4.2902149581015045,4,504
5.88066574488064,5,504
2.063278337289054,1,505
4.178934290751682,2,505
3.2320965362136396,3,505
3.6768971548816434,4,505
5.88066574723032,5,505
2.1759754206996367,1,506
3.7534179148093916,2,506
4.52400949666316,3,506
5.2475901828522264,4,506
5.88066574723032,5,506
4.569230893584439,1,507
4.8145477300182655,2,507
5.303828099850372,3,507
5.370001981845227,4,507
5.88066574723032,5,507
5.40626076267641,1,508
6.535300216903967,2,508
5.297072291720238,3,508
5.781571790043099,4,508
5.88066574723032,5,508
1.460626869060159,1,509
3.5819283853208237,2,509
3.915001464906926,3,509
5.516970763345403,4,509
5.88066574723032,5,509
2.8399314356529075,1,510
4.262835601170032,2,510
4.166407986791809,3,510
5.563353362623829,4,510
5.88066574723032,5,510
0.8126819596847831,1,511
1.852917977499423,2,511
2.959116881929615,3,511
5.265074930423326,4,511
5.88066574488064,5,511
4.348857885027065,1,512
4.221056625657017,2,512
5.502065611486601,3,512
5.64063782193499,4,512
5.88066574723032,5,512
2.895046986699841,1,513
5.5402176512373735,2,513
5.5813959440964105,3,513
6.327923726747726,4,513
5.88066574723032,5,513
2.1811204543648457,1,514
4.107570529043505,2,514
5.694075546901181,3,514
5.22531203459711,4,514
5.88066574488064,5,514
4.021702198638807,1,515
5.081367378262962,2,515
4.841176118149317,3,515
5.57086591217814,4,515
5.88066574723032,5,515
3.9250028873201948,1,516
4.951824694794682,2,516
5.292893334084076,3,516
6.3655173028126875,4,516
5.88066574723032,5,516
2.3052389848050647,1,517
4.113252391202196,2,517
4.358465042346282,3,517
4.992093109105213,4,517
5.88066574488064,5,517
4.369389893704353,1,518
4.537305153476045,2,518
5.249914956510159,3,518
5.833682638490421,4,518
5.88066574488064,5,518
1.8617014824277347,1,519
5.320234929089763,2,519
5.272759109724159,3,519
6.105672186520492,4,519
5.88066574488064,5,519
2.042723013632416,1,520
3.1670588984818187,2,520
3.965250183201804,3,520
5.3548701992888255,4,520
5.88066574488064,5,520
3.764686470317325,1,521
6.066964454771099,2,521
6.484072060112287,3,521
6.049164008346824,4,521
5.88066574488064,5,521
3.4847513977838602,1,522
4.15813777882738,2,522
5.592714343063002,3,522
5.69600456415061,4,522
5.88066574723032,5,522
4.914112900115222,1,523
4.4776595515831055,2,523
5.66778191957126,3,523
5.375639741640487,4,523
5.88066574488064,5,523
0.703770941479008,1,524
2.3513144726274593,2,524
3.215113884307985,3,524
5.202895595226082,4,524
5.88066574488064,5,524
1.144847928536825,1,525
1.921101142380059,2,525
4.210337370328671,3,525
5.396793411276157,4,525
5.88066574488064,5,525
1.819820487137885,1,526
5.381857015111232,2,526
4.694838781130745,3,526
4.949160484706848,4,526
5.88066574488064,5,526
2.3752193825947585,1,527
4.39865681347036,2,527
5.16577708315176,3,527
5.105398603904349,4,527
5.88066574488064,5,527
1.1578323684332716,1,528
3.2529115505683985,2,528
4.219767967663636,3,528
5.325795423566882,4,528
5.88066574488064,5,528
1.995401627569261,1,529
1.8376497065337085,2,529
2.7056734579806516,3,529
4.84443051392469,4,529
5.88066574723032,5,529
2.4652266960624307,1,530
4.474243765880911,2,530
4.303755294007353,3,530
5.323794264204783,4,530
5.88066574723032,5,530
4.371797876167733,1,531
4.568780478163758,2,531
5.231171851117992,3,531
6.220358191845552,4,531
5.88066574488064,5,531
3.32475299711964,1,532
5.951148621404399,2,532
6.618502509533129,3,532
6.196424950007309,4,532
5.88066574723032,5,532
4.528969768418097,1,533
3.329470954511048,2,533
4.188868946652861,3,533
5.058524249884134,4,533
5.88066574723032,5,533
3.185733313325845,1,534
3.8536704294281523,2,534
4.791339512042329,3,534
5.946727764085306,4,534
5.88066574723032,5,534
3.519489099469686,1,535
3.2809316503420254,2,535
5.6914922213551655,3,535
5.210316717548204,4,535
5.88066574723032,5,535
2.318139731449093,1,536
2.9993721590130704,2,536
4.742439127906889,3,536
5.423290469705949,4,536
5.88066574723032,5,536
0.6589940809307656,1,537
3.1445606683215335,2,537
3.5669052499766454,3,537
5.094509777520337,4,537
5.88066574723032,5,537
3.3208323745232304,1,538
4.906186130511355,2,538
4.0228941307502994,3,538
5.085121946593368,4,538
5.88066574488064,5,538
1.943771607366867,1,539
2.83136037464431,2,539
4.892705022325859,3,539
5.608189951504041,4,539
5.88066574723032,5,539
2.08659220198739,1,540
3.7703789574279276,2,540
3.590901395510079,3,540
5.60961330535867,4,540
5.88066574723032,5,540
0.9444910526120159,1,541
3.2142038207821932,2,541
4.380806392711209,3,541
5.025544088117085,4,541
5.88066574488064,5,541
1.1540389475879524,1,542
3.153749088503718,2,542
4.682403102011344,3,542
4.592613712168345,4,542
5.88066574488064,5,542
2.2584994700809116,1,543
2.845648226592169,2,543
3.7596191806888153,3,543
5.2662175432659835,4,543
5.88066574488064,5,543
2.7944568083201258,1,544
4.284230117181906,2,544
5.477019796771118,3,544
5.847374788280657,4,544
5.88066574488064,5,544
1.484202599173414,1,545
4.9822425265009995,2,545
4.495890107820401,3,545
5.433368780781461,4,545
5.88066574488064,5,545
4.395243081163095,1,546
5.40646944556743,2,546
5.6553154156314065,3,546
5.851064092447037,4,546
5.88066574488064,5,546
2.356584125069703,1,547
2.8517745947252737,2,547
4.166774256920008,3,547
5.067222816156017,4,547
5.88066574723032,5,547
4.847006785087788,1,548
5.361106384416268,2,548
4.8453911053811645,3,548
4.929201376621302,4,548
5.88066574488064,5,548
0.9862555588667005,1,549
1.7484580458050287,2,549
3.109880149258343,3,549
5.256888904001767,4,549
5.88066574488064,5,549
1.34751063471422,1,550
3.7508264383399275,2,550
4.092556306106222,3,550
5.918826753470361,4,550
5.88066574488064,5,550
2.3264240831999663,1,551
2.2400879122391615,2,551
3.898695188720615,3,551
5.410141742333439,4,551
5.88066574488064,5,551
0.9452551713720561,1,552
2.072673156822308,2,552
3.2020726420612196,3,552
4.41478167496705,4,552
5.88066574488064,5,552
4.869836900277883,1,553
4.2849268193913055,2,553
5.324542462240396,3,553
5.517408921024701,4,553
5.88066574723032,5,553
2.023204385048588,1,554
3.5875164036495115,2,554
3.929036220176341,3,554
5.032204656188586,4,554
5.88066574723032,5,554
3.2075613806202594,1,555
5.333127632219751,2,555
5.423866587332362,3,555
5.7075753562327884,4,555
5.88066574723032,5,555
1.6721486802357775,1,556
2.7440309610053113,2,556
4.4487908544673544,3,556
5.087485104171529,4,556
5.88066574723032,5,556
3.9028629149934178,1,557
2.569516747149968,2,557
4.8790506854289895,3,557
4.69152680234373,4,557
5.88066574488064,5,557
1.4775258449524762,1,558
2.8945376103995066,2,558
3.7082282366935675,3,558
4.979845025318525,4,558
5.88066574723032,5,558
1.7955262611639182,1,559
4.110136041705871,2,559
5.780495278460073,3,559
6.3834768034994065,4,559
5.88066574723032,5,559
2.538315477875965,1,560
2.9553424097963794,2,560
3.5557211095632955,3,560
4.660512174155462,4,560
5.88066574723032,5,560
2.625021757233838,1,561
3.8583914032305224,2,561
3.9639090699581567,3,561
4.4828784557414965,4,561
5.88066574488064,5,561
3.935551035689319,1,562
5.885370716742833,2,562
5.585279475472303,3,562
5.746222687116003,4,562
5.88066574723032,5,562
2.096695674599302,1,563
3.5109137307761595,2,563
3.5844395554356967,3,563
5.054576076441038,4,563
5.88066574723032,5,563
3.086024556365254,1,564
4.345148173948215,2,564
5.084420639707596,3,564
5.3422636646971595,4,564
5.88066574488064,5,564
2.980106481923999,1,565
5.310905082949953,2,565
6.370866800962903,3,565
6.431537209218911,4,565
5.88066574488064,5,565
1.4983485951406001,1,566
3.6648340861910125,2,566
4.784669118037338,3,566
6.185111195023805,4,566
5.88066574488064,5,566
3.31383469975227,1,567
3.9615134438422754,2,567
4.809678143760699,3,567
6.503364449706449,4,567
5.88066574723032,5,567
0.9332222520168011,1,568
1.619401629891569,2,568
2.7952997766866514,3,568
4.817301077023346,4,568
5.88066574488064,5,568
4.1220719664522765,1,569
4.113404606293965,2,569
4.1508177328945655,3,569
4.719328254128492,4,569
5.88066574723032,5,569
1.798385164329921,1,570
1.8676679059014631,2,570
4.133418231510456,3,570
4.424492916527995,4,570
5.88066574488064,5,570
0.24613108580514975,1,571
3.0475202628642126,2,571
2.8277251337143228,3,571
4.140376582276086,4,571
5.88066574488064,5,571
2.250865880245736,1,572
4.312569475192263,2,572
5.441838796344242,3,572
5.529085439512982,4,572
5.88066574488064,5,572
3.1027918380950537,1,573
2.9540260999604744,2,573
4.028762082571878,3,573
4.82018920059344,4,573
5.88066574488064,5,573
3.0301963965830465,1,574
2.473480284757485,2,574
3.50780197512598,3,574
5.356953489922361,4,574
5.88066574488064,5,574
1.1392288575578795,1,575
3.0883247194860406,2,575
4.424885931015477,3,575
5.6210804109348524,4,575
5.88066574488064,5,575
3.2558804526850795,1,576
4.065898755739702,2,576
4.609710728565031,3,576
5.546822493520602,4,576
5.88066574488064,5,576
2.584835355048867,1,577
4.180796964711913,2,577
5.004303566843158,3,577
5.294253203967035,4,577
5.88066574723032,5,577
5.398818582276145,1,578
5.154252683000347,2,578
4.561923828789003,3,578
5.274459933353633,4,578
5.88066574723032,5,578
3.2760970733000248,1,579
5.612317212822207,2,579
4.883678550920689,3,579
5.044285913410611,4,579
5.88066574723032,5,579
1.6267872439779225,1,580
1.7696125765663293,2,580
4.332431116926997,3,580
5.3317760881304315,4,580
5.88066574723032,5,580
1.8631485625890856,1,581
4.625004584025391,2,581
5.090652524730367,3,581
4.982321422748557,4,581
5.88066574723032,5,581
-0.9631648639547451,1,582
1.4686848271579946,2,582
3.140746568994698,3,582
4.676887235328542,4,582
5.88066574723032,5,582
2.4614806335896366,1,583
2.0065262040153264,2,583
3.8586216884124105,3,583
4.6559878587194214,4,583
5.88066574488064,5,583
2.287480078171855,1,584
3.86469947087897,2,584
5.089585375053231,3,584
5.407967888690134,4,584
5.88066574488064,5,584
0.5535664486360667,1,585
3.182656437535075,2,585
2.252190244451441,3,585
4.1690560454102,4,585
5.88066574723032,5,585
2.6294137105725457,1,586
1.9310407599885222,2,586
3.687745786924851,3,586
4.050226217585831,4,586
5.88066574723032,5,586
3.195768934620373,1,587
5.467586168294822,2,587
6.278785006009978,3,587
4.732986857824307,4,587
5.88066574488064,5,587
2.5383802131101714,1,588
3.4058980926816074,2,588
3.348029912460953,3,588
4.90549587796645,4,588
5.88066574488064,5,588
3.5829623075619303,1,589
3.6101658954200744,2,589
3.0015528765318784,3,589
4.768639690541064,4,589
5.88066574488064,5,589
2.361011256144911,1,590
2.7704534170455304,2,590
4.87137536419504,3,590
5.706063473873451,4,590
5.88066574723032,5,590
2.7015567432184517,1,591
4.894651236528342,2,591
3.7741391928320023,3,591
3.991988073192423,4,591
5.88066574723032,5,591
1.1410347756054675,1,592
3.3078746775888934,2,592
3.018058100547449,3,592
4.909331602403094,4,592
5.88066574488064,5,592
3.6166068755166867,1,593
4.135510146735088,2,593
4.120715002256891,3,593
5.018226848586684,4,593
5.88066574723032,5,593
2.101488618498999,1,594
5.752901631916249,2,594
5.586776980256389,3,594
5.873301460133699,4,594
5.88066574488064,5,594
2.8158707768109927,1,595
3.783585683004376,2,595
4.987130400350586,3,595
6.285419650898883,4,595
5.88066574488064,5,595
4.184442031418561,1,596
3.792511616112066,2,596
4.809540798378869,3,596
5.811382321861446,4,596
5.88066574488064,5,596
3.8929951985864397,1,597
4.667974837338621,2,597
4.506847082366341,3,597
5.531765018247997,4,597
5.88066574488064,5,597
1.3058554604059793,1,598
1.8749914933666314,2,598
3.840407398449777,3,598
4.863928395657969,4,598
5.88066574488064,5,598
4.1210487048900575,1,599
5.3225722562722355,2,599
5.787938424918029,3,599
5.54528525079288,4,599
5.88066574488064,5,599
2.93612268347473,1,600
3.0448978748060265,2,600
3.870941572259571,3,600
5.630549028917143,4,600
5.88066574488064,5,600
1.0984755345547446,1,601
2.438513991191683,2,601
3.512349524032088,3,601
4.666258490008764,4,601
5.88066574723032,5,601
2.6450447261475185,1,602
2.1734185574647897,2,602
4.197387639005985,3,602
5.206937272581556,4,602
5.88066574723032,5,602
2.277770497165537,1,603
3.1046143745935986,2,603
3.4650118524866986,3,603
5.205733164195864,4,603
5.88066574723032,5,603
1.5520490538137948,1,604
1.4946216550476867,2,604
5.106796516229377,3,604
5.225295035394971,4,604
5.88066574723032,5,604
2.059057996074999,1,605
4.677100038049517,2,605
5.370880019268134,3,605
5.730001593317551,4,605
5.88066574723032,5,605
4.155034449452772,1,606
4.653159222257072,2,606
5.713273240826125,3,606
5.143760293050881,4,606
5.88066574723032,5,606
1.5708083025203927,1,607
2.1743594908747723,2,607
3.6228655554115528,3,607
5.189180387074725,4,607
5.88066574723032,5,607
3.5698104375169777,1,608
5.004390858968763,2,608
5.665391593608945,3,608
6.142916400828555,4,608
5.88066574488064,5,608
2.8049847279584474,1,609
2.067019570024186,2,609
3.942243976553988,3,609
4.9133882220381935,4,609
5.88066574488064,5,609
1.440523887673951,1,610
2.6099307411468424,2,610
3.373860189532841,3,610
5.185976592827328,4,610
5.88066574488064,5,610
2.697910779140268,1,611
4.759637783011978,2,611
5.59210346749681,3,611
5.888739333712782,4,611
5.88066574723032,5,611
2.409634052864946,1,612
3.9336628444607453,2,612
4.578736696223536,3,612
6.349511494398836,4,612
5.88066574488064,5,612
2.9565941804106632,1,613
4.25564852895438,2,613
4.47272577144808,3,613
6.075677100889352,4,613
5.88066574723032,5,613
2.588022209054844,1,614
3.2092268372676047,2,614
4.846401471497382,3,614
5.567086271457321,4,614
5.88066574723032,5,614
2.570805577703562,1,615
2.89582186190957,2,615
6.346811142149585,3,615
5.146942022122083,4,615
5.88066574488064,5,615
5.1826883520487765,1,616
4.949133832991881,2,616
5.395698481962073,3,616
5.6535927053109996,4,616
5.88066574488064,5,616
2.5353020257084555,1,617
4.394098236802595,2,617
5.095147783768851,3,617
5.763328917386912,4,617
5.88066574488064,5,617
2.79651955568327,1,618
4.271912898258392,2,618
4.539707068921269,3,618
5.6950210941752575,4,618
5.88066574488064,5,618
1.789132902851858,1,619
5.653308282209767,2,619
5.02733350728501,3,619
4.837649369417401,4,619
5.88066574488064,5,619
4.8681262272707615,1,620
5.0762168477779905,2,620
4.456277299561067,3,620
5.495983617589518,4,620
5.88066574488064,5,620
2.4654809531753035,1,621
5.354912179621671,2,621
4.71460466183648,3,621
5.732379961345985,4,621
5.88066574488064,5,621
0.8279828335316674,1,622
2.964123850718703,2,622
4.057029718477155,3,622
5.835212487027514,4,622
5.88066574488064,5,622
1.5209860353360063,1,623
1.9251760197376115,2,623
2.4538676990504222,3,623
4.898768115179686,4,623
5.88066574488064,5,623
3.6062316945312474,1,624
3.428293978777763,2,624
5.511466035607169,3,624
6.479430052324819,4,624
5.88066574723032,5,624
0.8209232681736247,1,625
1.9903814595910017,2,625
3.3121431271361006,3,625
4.93478450273285,4,625
5.88066574723032,5,625
0.22239668748711242,1,626
4.579145673874358,2,626
4.409116548526042,3,626
5.648431225418503,4,626
5.88066574723032,5,626
0.10938299798570286,1,627
3.008986565968882,2,627
3.9312815232158123,3,627
5.473271183118531,4,627
5.88066574723032,5,627
4.1956780972686225,1,628
3.568369833818499,2,628
5.9983889348878705,3,628
5.761652758589014,4,628
5.88066574723032,5,628
-0.15084049174549574,1,629
1.6840580943634902,2,629
2.8213883245504054,3,629
4.252607713533997,4,629
5.88066574723032,5,629
1.4195595995136048,1,630
3.4242398234699314,2,630
3.64322769048003,3,630
6.196726060358751,4,630
5.88066574723032,5,630
3.558872448374919,1,631
4.014946460618048,2,631
4.137577321844402,3,631
5.759352507272053,4,631
5.88066574723032,5,631
4.946887739745934,1,632
5.293948020503437,2,632
5.532650571498671,3,632
5.298704224099902,4,632
5.88066574488064,5,632
3.899384633437053,1,633
6.338995392203933,2,633
6.886149672444927,3,633
6.364526885664736,4,633
5.88066574488064,5,633
1.5540083007901329,1,634
2.6812359167472577,2,634
3.0980253541325706,3,634
5.193316447983949,4,634
5.88066574488064,5,634
2.9386758365840087,1,635
3.70590581142754,2,635
4.358450260695121,3,635
5.46169508257933,4,635
5.88066574488064,5,635
3.859398611005257,1,636
3.488358621755529,2,636
4.47863672366882,3,636
5.879578561455967,4,636
5.88066574723032,5,636
1.1637363659149758,1,637
3.0099347531402447,2,637
3.0912566361676204,3,637
3.9959126589323914,4,637
5.88066574723032,5,637
-0.22610670143161235,1,638
0.7734420431530394,2,638
3.294597650678592,3,638
4.500788023685117,4,638
5.88066574488064,5,638
1.4097648846004442,1,639
2.13779683087338,2,639
4.665063425926356,3,639
5.131948378376202,4,639
5.88066574723032,5,639
5.046764576681071,1,640
5.9307006872262935,2,640
6.682220406747681,3,640
5.899879631406364,4,640
5.88066574488064,5,640
2.5372908217418892,1,641
3.2284959266142716,2,641
5.996263495430649,3,641
6.346393995724911,4,641
5.88066574488064,5,641
2.9266336594350677,1,642
4.640092206264126,2,642
5.0201564265093195,3,642
5.547816958484692,4,642
5.88066574488064,5,642
3.5528139567958763,1,643
2.9840604863034432,2,643
3.5975689899757533,3,643
5.716417173189982,4,643
5.88066574488064,5,643
3.8621748990445455,1,644
3.0176686499205743,2,644
4.411610102189251,3,644
5.352469572800122,4,644
5.88066574488064,5,644
2.827807859775094,1,645
3.48561255939805,2,645
4.307605090884786,3,645
5.161969378365767,4,645
5.88066574488064,5,645
1.8619273675221792,1,646
5.521893969950347,2,646
6.679145715529456,3,646
6.078599182621992,4,646
5.88066574488064,5,646
2.1921373178421235,1,647
3.898241670785731,2,647
5.091536634320985,3,647
5.282307931970179,4,647
5.88066574488064,5,647
-0.5933358150431612,1,648
1.2047786134411036,2,648
2.6024176874180998,3,648
4.592274507004111,4,648
5.88066574723032,5,648
2.8302170395735384,1,649
3.59031823061835,2,649
4.207134197137107,3,649
5.2511649553586,4,649
5.88066574723032,5,649
3.7964939182363633,1,650
5.2302537111116045,2,650
5.31275166952065,3,650
5.485674883895173,4,650
5.88066574723032,5,650
1.5557976215353875,1,651
3.4591781706918505,2,651
5.775842559898824,3,651
5.723506250666937,4,651
5.88066574723032,5,651
4.453320643309499,1,652
4.564357088323034,2,652
3.6510347223980024,3,652
4.424182264219014,4,652
5.88066574723032,5,652
4.4699906056137175,1,653
4.6044647029290795,2,653
4.944322605638262,3,653
4.64565117862525,4,653
5.88066574488064,5,653
2.4124518394275807,1,654
4.490512156766532,2,654
5.606239281390133,3,654
5.366735193706248,4,654
5.88066574723032,5,654
3.4423397571085013,1,655
4.117767924914603,2,655
4.36804681534622,3,655
5.022841010397089,4,655
5.88066574723032,5,655
1.475606839285916,1,656
3.3300310582832777,2,656
3.8918083896040567,3,656
4.6296075305319935,4,656
5.88066574488064,5,656
2.7915560779410615,1,657
3.6698174221694515,2,657
4.195021575011278,3,657
5.36491956201187,4,657
5.88066574488064,5,657
3.330759773424443,1,658
2.0587621320060108,2,658
4.0931575218403795,3,658
4.844060974530805,4,658
5.88066574723032,5,658
1.9586634784670673,1,659
2.951359391313883,2,659
3.5428614971101764,3,659
4.991526495066456,4,659
5.88066574723032,5,659
2.444656952659402,1,660
4.03530453396301,2,660
4.6266848244978975,3,660
5.455174933919692,4,660
5.88066574488064,5,660
4.376735333557753,1,661
4.662367876346278,2,661
4.121596642580117,3,661
4.845369315463596,4,661
5.88066574723032,5,661
-0.5610457950280441,1,662
1.6948005459315474,2,662
2.694090277572325,3,662
4.613957313538058,4,662
5.88066574488064,5,662
2.735165635750934,1,663
3.411919805458915,2,663
3.321168926010213,3,663
5.222407072139267,4,663
5.88066574488064,5,663
1.2518448926771657,1,664
2.9394336227315097,2,664
4.024160976044605,3,664
4.817298923153057,4,664
5.88066574488064,5,664
-0.18663920737678574,1,665
1.5483939916335339,2,665
3.549490156079988,3,665
3.3109962056863522,4,665
5.88066574723032,5,665
3.5820333200822057,1,666
3.142658156770322,2,666
3.887014358655819,3,666
5.238204426759716,4,666
5.88066574488064,5,666
0.8162798485907037,1,667
3.169089138844959,2,667
2.829020089528942,3,667
4.170153621780249,4,667
5.88066574488064,5,667
1.4073889508319823,1,668
2.781640086482069,2,668
4.038696800674157,3,668
5.090260445031267,4,668
5.88066574488064,5,668
2.3900571094199954,1,669
3.9256186629741503,2,669
3.8554186052537354,3,669
5.851521483809442,4,669
5.88066574488064,5,669
0.7379512161114551,1,670
2.111926210669372,2,670
3.22346483188758,3,670
4.447030193384399,4,670
5.88066574488064,5,670
3.2486729317051792,1,671
5.010669704239803,2,671
4.969414924915934,3,671
5.3939017696802525,4,671
5.88066574723032,5,671
4.010890366965968,1,672
5.133596476177907,2,672
5.890467758529818,3,672
5.704337905098449,4,672
5.88066574488064,5,672
0.8588744307211852,1,673
3.36623838532405,2,673
4.397089103026288,3,673
4.966773006559959,4,673
5.88066574723032,5,673
0.27762520085438497,1,674
0.013785828357396715,2,674
3.169336819565816,3,674
4.8001343170772675,4,674
5.88066574723032,5,674
2.7466007488183446,1,675
2.5802430067731144,2,675
5.380887950667844,3,675
5.321182247193203,4,675
5.88066574723032,5,675
2.5021457843575776,1,676
3.9651159758316656,2,676
6.583720076055122,3,676
6.515469391035594,4,676
5.88066574723032,5,676
2.995042147282686,1,677
2.650911082880792,2,677
5.330473970912756,3,677
4.924344976293897,4,677
5.88066574723032,5,677
3.0676830299786326,1,678
1.9052971868035795,2,678
2.3470503829489764,3,678
4.728551409937709,4,678
5.88066574488064,5,678
4.195510653465583,1,679
2.661516578388176,2,679
3.742056844896548,3,679
4.732378170009891,4,679
5.88066574488064,5,679
0.41195016167557175,1,680
2.6425850740544203,2,680
4.67002485378576,3,680
5.757706785041439,4,680
5.88066574488064,5,680
2.5690197854731225,1,681
3.1536883384472922,2,681
4.2991116228136566,3,681
4.870843209952577,4,681
5.88066574723032,5,681
4.090284585201964,1,682
4.725210816333377,2,682
4.233503703667624,3,682
4.963201100253145,4,682
5.88066574723032,5,682
2.0247501776951453,1,683
4.075251438370608,2,683
4.425275255961015,3,683
4.667451424578566,4,683
5.88066574488064,5,683
2.5611155336211673,1,684
3.553606149701446,2,684
4.439443809596547,3,684
