no,f1,f2_1,f3,sc1,sc2,sc3,sc4,sc5,sc6,sc7-1,sc7-2,sc7-3,sc7-4,sc7-5,sc7-6,sc7-7,sc7-8,sc7-9,sc7-10,sc7-11,sc8-1,sc8-2,sc8-3,sc8-4,sc8-5,sc8-6,sc8-7,sc8-8,sc8-9,sc8-10,sc9,sc10_1,sc10_2,sc10_3,sc10_4,sc10_5,sc10_6,sc10_7,sc10_8,sc10_9,sc10_10,f0
401,1,21,23,1,4,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
402,2,20,37,4,7,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,2,1,1,2,2,1,3,1,1,1
403,2,21,4,1,6,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1
404,1,19,9,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,2,2,1
405,2,20,1,1,11,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,1,1,1,1,2,1,1,1
406,2,21,4,1,1,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,2,2,3,3,3,3,3,1
407,2,20,7,4,7,4,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,3,4,4,3,3,3,3,1
408,2,19,13,1,1,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,3,1,3,2,1,2,3,3,2,1
409,1,22,13,1,4,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,3,1,1,1
410,2,24,14,1,6,2,12,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,1,1,2,1,1,1,1,1,1
411,1,22,13,1,4,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2,2,2,2,3,2,2,3,1,1,1
412,2,20,26,1,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,4,3,3,3,1,3,3,1,3,1,1,1
413,2,21,13,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,1,1,3,1,1,1
414,2,21,26,1,4,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,2,3,3,3,3,3,3,3,1
415,1,24,15,1,11,4,12,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,4,4,4,4,4,4,1
416,2,19,13,4,8,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1,3,1,1,2,1,1,1
417,1,19,34,1,4,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,1,1,3,1,1,1
418,2,19,5,1,10,4,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,1,3,1,2,1
419,2,22,15,1,2,2,4,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,3,2,2,2,2,2,3,2,2,1
420,1,21,26,1,2,2,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,2,2,3,1,3,1,2,2,3,1,1
421,2,20,13,1,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,3,2,1
422,2,22,40,1,6,1,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,1,3,1,1,1
423,2,23,40,1,3,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,4,4,4,4,4,4,4,4,4,4,4,1
424,2,22,27,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1
425,2,22,22,1,1,2,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,3,3,2,3,3,1,3,2,1,1
426,2,21,11,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,1,1,1,1,1,3,1,1,1
427,2,19,8,3,10,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1
428,2,20,28,1,6,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,2,1,3,1,1,1
429,2,24,13,1,9,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,2,1,1,1
430,2,22,25,1,11,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,1,1
431,2,20,4,1,3,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,2,3,3,3,3,3,3,3,3,3,3,1
432,2,24,1,1,6,1,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,4,3,3,3,2,3,3,2,2,1
433,2,24,34,1,6,2,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,3,1,2,1,3,3,1,1,1
434,2,19,6,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,2,2,1
435,1,23,28,1,1,2,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,1,1,1,1,3,1,1,1
436,2,19,27,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,1,3,1,1,1,3,1,1,1
437,2,19,35,5,4,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,1,2,1,2,1,1,2,1,1,1
438,2,20,13,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2,3,3,2,2,3,2,2,3,2,2,1
439,2,22,27,1,6,1,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,4,4,4,1
440,1,22,1,1,11,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,1
441,2,22,27,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
442,2,22,13,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,3,3,3,3,3,3,3,3,2,3,1
443,2,28,23,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1,1,1,1,2,1,1,1
444,1,22,26,1,2,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,2,2,2,3,3,2,2,1
445,2,20,11,1,3,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,1,2,1,1,3,1,1,1
446,2,19,14,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,1,1,1,2,1,1,1
447,2,21,13,1,1,3,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,2,3,2,1,2,2,1,3,1,2,1
448,2,20,21,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,1,1
449,2,20,37,1,6,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,1,1,3,1,3,1,1,1
450,1,20,11,1,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,3,2,3,2,1,3,1,1,1
451,1,23,34,1,5,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,4,3,3,3,3,3,3,3,3,3,3,1
452,1,20,14,1,3,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
453,1,20,23,1,11,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,1,2,1,3,1,1,1
454,2,22,34,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,2,2,1,3,2,2,1
455,2,25,27,1,9,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,3,2,2,2,3,3,2,1
456,2,22,13,1,2,1,4,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,4,3,3,3,3,3,3,3,3,3,3,1
457,2,20,15,1,1,2,1,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2,2,2,2,2,2,2,1
458,2,21,13,1,3,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,1,2,2,2,3,2,2,1
459,2,22,4,1,2,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1,2,3,1,2,3,1,1
460,2,22,47,1,8,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,1,2,2,1,1,1
461,1,22,33,1,4,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,1,1,1,2,1,1,1
462,2,19,13,1,7,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,5,2,2,2,1,2,1,1,3,1,1,1
463,2,23,28,1,1,1,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,2,2,2,2,2,2,2,1
464,2,22,1,1,11,1,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,4,2,3,2,1,3,1,2,3,1,1,1
465,2,22,12,1,1,2,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,1,2,1,3,1,1,2,1,1,1
466,2,20,3,3,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,4,4,4,4,4,4,1
467,1,20,24,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,1,1,3,1,1,1
468,1,20,12,1,4,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,2,1,1,2,1,2,1,1,1
469,2,21,20,1,6,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,1,2,2,1,3,1,1,1
470,2,21,33,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1
471,2,20,12,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,1
472,1,23,11,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,4,3,3,2,3,3,3,3,4,1
473,2,19,30,1,6,3,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,2,2,1,1,2,2,1,3,1,1,1
474,1,19,2,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1
475,2,21,10,1,9,2,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,3,3,3,2,2,3,2,2,2,1
476,2,22,23,1,6,2,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,1,1
477,1,19,14,1,10,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1,2,2,2,2,1,1,1
478,2,24,47,1,11,4,12,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,1,1,1,1,1,1,1,1
479,2,21,37,1,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,2,1,1,1
480,2,21,9,3,8,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
481,2,22,11,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
482,1,19,14,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,2,3,2,3,3,2,3,1,2,1
483,1,20,13,1,8,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,2,1,2,2,3,3,3,4,1
484,2,22,28,1,7,2,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,1,1,2,1,1,1,1,2,1,1,1
485,2,20,12,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,1,4,4,4,4,4,4,2,4,4,1
486,2,19,27,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,3,2,2,2,4,2,2,3,3,1
487,1,20,32,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,1,2,2,1,1,1
488,2,21,23,1,8,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,3,2,2,3,3,1,3,1
489,2,20,4,1,6,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,2,3,1,1,1
490,2,19,4,1,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,1,1,2,1,1,1
491,2,19,12,1,9,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,1
492,1,23,28,1,2,2,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,2,2,2,3,1,2,3,1,1,1
493,2,24,16,1,2,1,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,2,3,2,1,2,2,1,3,1,2,1
494,2,21,28,1,1,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,3,3,4,3,3,2,2,1
495,1,20,43,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4,4,4,4,4,4,4,2,4,2,2,1
496,1,19,28,1,3,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,3,2,3,2,2,3,1,1,1
497,2,26,13,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,4,3,3,3,3,3,3,3,3,3,3,1
498,1,20,42,1,10,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,2,3,3,2,2,1
499,1,24,23,1,6,2,6,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,2,2,3,2,2,1
500,2,22,34,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,2,1,3,2,2,3,1,2,1
501,2,22,6,1,8,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,3,1,2,1,2,3,1,2,1
502,2,23,12,1,11,2,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,2,1,1,1,1,1,3,1,1,1
503,2,20,23,1,1,2,2,1,2,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,2,3,3,3,2,3,3,3,3,2,2,1
504,2,22,28,1,11,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,1,4,4,4,3,4,3,4,4,1
505,2,22,27,1,4,2,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,3,2,2,3,2,2,3,2,2,1
506,1,23,25,1,1,2,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,3,2,3,1,3,2,3,3,3,2,1
507,1,23,40,1,2,2,12,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,2,2,2,2,3,2,2,2,1
508,1,20,12,3,8,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,4,3,3,3,3,3,3,3,3,3,3,1
509,2,20,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,3,1,1,1,1,3,1,1,1
510,1,23,27,1,11,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
511,1,20,43,1,4,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,1,1,3,2,2,1
512,2,21,14,1,5,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,2,1,1,1,1,3,1,2,1
513,2,22,36,1,6,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,2,2,2,2,3,3,2,3,2,1,1
514,1,19,10,1,3,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,1,1,1
515,2,21,6,1,9,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,2,2,2,2,2,3,2,2,1
516,2,23,13,1,2,1,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2,2,3,3,2,3,2,2,3,1,1,1
517,1,21,6,1,3,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,2,3,3,3,2,3,3,3,1
518,2,21,15,1,6,2,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,1,1,1,1,2,1,1,1
519,2,21,38,1,3,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,3,3,3,2,1,1
520,2,21,1,1,6,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,3,1,1,1
521,2,22,40,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1,1,3,1,1,1
522,2,21,12,1,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,1,1,3,1,1,1
523,2,20,28,1,1,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,4,4,4,4,4,4,1
524,3,19,5,1,11,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,4,4,4,4,4,2,4,4,1
525,2,21,14,1,2,2,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
526,1,23,29,1,2,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,3,2,2,2,4,1,2,3,1
527,2,22,22,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1
528,2,22,13,1,4,2,4,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,2,3,3,2,3,1,2,3,2,2,1
529,2,22,14,1,9,2,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,4,4,3,3,4,4,4,4,4,1
530,2,20,17,1,5,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,2,2,3,2,1,1
531,2,25,10,4,7,2,10,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,3,4,3,2,1,4,3,2,4,2,1,1
532,2,23,12,1,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,1,1,2,2,1,1
533,1,19,26,1,6,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,2,2,2,1,2,1,1,2,1,1,1
534,2,22,14,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3,3,2,2,3,2,2,3,2,2,1
535,2,22,23,1,3,2,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,2,3,1,1,1
536,2,20,13,1,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,4,4,4,4,4,4,4,4,4,1
537,2,20,35,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,1,3,1,2,1,3,2,3,2,1
538,1,19,24,1,11,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,4,4,4,3,4,4,1
539,2,19,10,1,2,2,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,3,3,3,3,3,3,2,3,2,2,1
540,2,20,23,4,9,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,1,3,4,4,1
541,2,23,5,4,8,2,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,1
542,2,22,35,1,2,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,1,2,3,2,2,3,3,1,4,3,1
543,1,21,14,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,3,1,1,1
544,1,19,28,1,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,2,2,1,3,2,3,2,1,1
545,2,26,27,4,7,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,1,2,2,2,2,2,2,2,1
546,2,25,1,1,2,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,2,3,3,2,1,2,2,2,3,1,2,1
547,2,20,8,1,11,4,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,1,1,1,1,1,1,1,1,1,1,1
548,1,21,17,1,4,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,3,2,1,3,1,1,1
549,2,21,14,1,2,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1
550,2,22,14,1,9,2,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,1,1
551,2,18,3,1,3,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,3,1,2,2,1,1,1,1
552,1,20,1,1,4,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,3,1,1,1,3,1,3,1
553,2,20,32,3,10,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,4,3,3,3,3,3,3,3,3,2,2,1
554,2,23,27,1,11,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,1,1,1,1,1,1,1,3,1,1,1
555,2,22,7,1,11,4,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,4,4,4,4,4,4,4,4,1
556,2,23,27,1,1,4,12,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,4,3,3,3,1,1,1,1,3,1,1,1
557,1,19,1,1,3,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,2,2,2,1,3,1,1,1
558,2,19,29,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,2,2,3,2,2,1
559,1,20,27,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,2,1,1,1
560,2,22,26,1,10,3,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,4,2,3,2,2,2,2,2,3,2,2,1
